"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-10",102.2954,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-11",101.9319,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.6026,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-01",101.3451,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-02",101.177,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-03",101.1044,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.1138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-05",101.149,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.1395,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.0681,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.9389,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.7561,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.5592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.4054,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.3059,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.2725,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.2829,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.3074,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.3499,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.358,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.2939,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.1719,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-08",99.99726,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-09",99.77345,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",99.54519,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",99.37153,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",99.25771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",99.18243,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",99.14236,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",99.17496,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",99.28796,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",99.40836,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",99.46815,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",99.44237,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",99.33347,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.1571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.94268,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.71854,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",98.56081,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",98.53303,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",98.66109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.92016,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.21416,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.50051,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.77456,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",100.0418,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",100.2879,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",100.4626,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.5392,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.5399,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.5145,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.5244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",100.5869,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",100.6694,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",100.7016,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",100.583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",100.2997,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.92268,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",99.57283,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",99.34344,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",99.26781,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",99.32408,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.46995,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.64304,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",99.83523,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",100.0319,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",100.2222,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",100.3944,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",100.5389,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",100.6821,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.8207,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",100.9117,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",100.9428,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",100.9203,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",100.8543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",100.7508,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.5904,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.3967,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.223,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.1027,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.0261,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",99.96613,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",99.915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",99.83812,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",99.73375,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",99.62202,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",99.51524,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.4563,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",99.44508,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.46941,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.52634,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.60966,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.70461,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.7813,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.83572,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.8618,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.86453,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.85351,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.84872,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.85567,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.88416,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.9183,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.94335,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.93135,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.90648,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.89649,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.91213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.94952,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.99753,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.0383,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.0886,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.1661,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.273,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.3963,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.6586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.7683,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.865,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.9654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-09",101.0539,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-10",101.108,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.1268,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-12",101.1372,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-01",101.142,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-02",101.1401,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-03",101.0976,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.9727,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.7419,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.4089,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-07",100.0172,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.65095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.38729,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.25583,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.27901,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.42009,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.64277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.92284,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.2189,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.5016,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.7302,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.8961,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.996,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.0365,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.0213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.9638,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.8838,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.7965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.6834,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.5677,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-03",100.4971,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-04",100.4391,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.3729,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-06",100.2903,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-07",100.2124,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-08",100.166,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-09",100.1586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-10",100.1987,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.2568,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.3109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.3653,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.407,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.4325,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.438,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.4114,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.3344,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.2112,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-08",100.08,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.97001,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.88255,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.85138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.88646,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.0048,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.1695,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-03",100.3321,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.4503,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.4777,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.4233,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.3356,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.2244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-09",100.074,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.86771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.6075,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.31965,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-01",99.06722,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.92406,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.90439,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.98816,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-05",99.11958,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.27309,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.42643,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.56668,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.68713,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.79429,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.89688,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-12",99.99722,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.0791,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.1337,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.1542,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.1344,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.086,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.0268,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-07",99.9826,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-08",99.97705,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.0142,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.0835,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.1562,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.2122,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.246,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.2584,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.2541,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.2244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.18,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.1393,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.1075,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.0763,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.0467,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.0343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.0651,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.1359,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.2297,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.3789,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.5655,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.7676,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.9572,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.1355,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.316,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.5144,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.7336,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.9556,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.1727,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.3842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.5834,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",102.7858,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.9688,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.0949,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.1408,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",103.0875,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.9439,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.7488,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.5244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.2551,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.9243,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.5473,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.1168,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.6329,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.0867,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.41862,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",98.62332,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",97.72908,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",96.80334,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",95.92278,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",95.11252,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",94.41486,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",93.90145,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",93.59541,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",93.49518,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",93.6516,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.08048,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.76855,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.65467,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.69238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.82237,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",98.94804,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",99.97564,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",100.8155,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",101.4062,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",101.7655,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.938,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.9824,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.9281,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.7854,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.5732,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.3405,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.1307,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.9843,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.9066,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.8771,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.8724,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.8729,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.8586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.8222,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.7316,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.5764,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.3398,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.002,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.59578,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.1692,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.77128,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.4289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",98.16062,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",97.97919,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",97.8854,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",97.86036,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",97.8788,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",97.92577,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.01073,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.1607,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.38103,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.63949,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.9138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.17025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.39199,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.58575,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.78513,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.0059,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.2545,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.5223,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.8027,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",101.0863,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",101.3704,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.6237,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.8316,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.984,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",102.11,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",102.2259,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",102.3327,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",102.4261,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",102.5008,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",102.531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",102.4983,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",102.403,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",102.2631,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",102.1021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.9278,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.7591,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.6017,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.4694,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",101.3746,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",101.3238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",101.2953,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",101.2645,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",101.2166,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",101.1458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",101.033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.8843,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.7044,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.5159,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.3253,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.1354,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.93986,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.76891,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.65017,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.58096,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.56768,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.61602,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.73343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.93249,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.1652,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.3744,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.5482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.693,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.8018,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.8911,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.9595,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",101.0072,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",101.0686,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",101.127,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",101.1643,
